locus_tag	ftype	gene	product	EC_number	COG
AENJPLPP_01985	CDS	eat(A)	ABC-F type ribosomal protection protein Eat(A)		
AENJPLPP_01986	CDS	pspB	Putative phosphoserine phosphatase 2	3.1.3.3	COG0406
AENJPLPP_01987	CDS		hypothetical protein		
AENJPLPP_01988	CDS	murQ	N-acetylmuramic acid 6-phosphate etherase	4.2.1.126	COG2103
AENJPLPP_01989	CDS		hypothetical protein		
AENJPLPP_01990	CDS		Putative NrdI-like protein		COG1780
AENJPLPP_01991	CDS	arcD1_2	Arginine/ornithine antiporter ArcD1		COG0531
AENJPLPP_01992	CDS		hypothetical protein		
AENJPLPP_01993	CDS	bcrA_2	Bacitracin transport ATP-binding protein BcrA		
AENJPLPP_01994	CDS	gdx	Guanidinium exporter		COG2076
AENJPLPP_01995	CDS		hypothetical protein		
AENJPLPP_01996	CDS		hypothetical protein		
AENJPLPP_01997	CDS	pcp	Pyrrolidone-carboxylate peptidase	3.4.19.3	
AENJPLPP_01998	CDS		hypothetical protein		
AENJPLPP_01999	CDS	pnuC	Nicotinamide riboside transporter PnuC		COG3201
AENJPLPP_02000	CDS		hypothetical protein		
AENJPLPP_02001	CDS		hypothetical protein		
AENJPLPP_02002	CDS		hypothetical protein		
AENJPLPP_02003	CDS		hypothetical protein		
AENJPLPP_02004	CDS		hypothetical protein		
AENJPLPP_02005	CDS	ywpJ_2	Phosphatase YwpJ	3.1.3.-	COG0561
AENJPLPP_02006	CDS	ung	Uracil-DNA glycosylase	3.2.2.27	COG0692
AENJPLPP_02007	CDS	pta	Phosphate acetyltransferase	2.3.1.8	COG0280
AENJPLPP_02008	CDS	tsaE	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE		COG0802
AENJPLPP_02009	CDS		hypothetical protein		
AENJPLPP_02010	CDS	polC_2	DNA polymerase III PolC-type	2.7.7.7	COG2176
AENJPLPP_02011	CDS	exoA	Exodeoxyribonuclease	3.1.11.2	COG0708
AENJPLPP_02012	CDS	yceM	Putative oxidoreductase YceM	1.-.-.-	COG0673
AENJPLPP_02013	CDS	murB	UDP-N-acetylenolpyruvoylglucosamine reductase	1.3.1.98	COG0812
AENJPLPP_02014	CDS		hypothetical protein		
AENJPLPP_02015	CDS		hypothetical protein		
AENJPLPP_02016	CDS		hypothetical protein		
AENJPLPP_02017	CDS		hypothetical protein		
AENJPLPP_02018	CDS		Fumarate reductase flavoprotein subunit	1.3.5.4	COG1053
AENJPLPP_02019	CDS		2-haloacrylate reductase	1.3.1.103	
AENJPLPP_02020	CDS	yhfK	putative sugar epimerase YhfK	4.-.-.-	COG0702
AENJPLPP_02021	CDS	panT_2	Pantothenic acid transporter PanT		COG4684
AENJPLPP_02022	CDS	coaBC_1	Coenzyme A biosynthesis bifunctional protein CoaBC		COG0452
AENJPLPP_02023	CDS	coaBC_2	Coenzyme A biosynthesis bifunctional protein CoaBC	6.3.2.5	
AENJPLPP_02024	CDS	acuI	putative acrylyl-CoA reductase AcuI	1.3.1.84	COG0604
AENJPLPP_02025	CDS		hypothetical protein		
AENJPLPP_02026	CDS	potA	Spermidine/putrescine import ATP-binding protein PotA	7.6.2.11	
AENJPLPP_02027	CDS	potB	Spermidine/putrescine transport system permease protein PotB		COG1176
AENJPLPP_02028	CDS	ydcV	Inner membrane ABC transporter permease protein YdcV		
AENJPLPP_02029	CDS	potD	Spermidine/putrescine-binding periplasmic protein		COG0687
AENJPLPP_02030	CDS	dgaR_1	Transcriptional regulatory protein DagR		
AENJPLPP_02031	CDS		hypothetical protein		
AENJPLPP_02032	CDS		putative phosphotransferase enzyme IIB component	2.7.1.-	
AENJPLPP_02033	CDS		hypothetical protein		
AENJPLPP_02034	CDS	manZ_3	PTS system mannose-specific EIID component		COG3716
AENJPLPP_02035	CDS		hypothetical protein		
AENJPLPP_02036	CDS		hypothetical protein		
AENJPLPP_02037	CDS	gmuE_3	Putative fructokinase	2.7.1.4	COG1940
AENJPLPP_02038	CDS		hypothetical protein		
AENJPLPP_02039	CDS		hypothetical protein		
AENJPLPP_02040	CDS		hypothetical protein		
AENJPLPP_02041	CDS		hypothetical protein		
AENJPLPP_02042	CDS	xerC_8	Tyrosine recombinase XerC		
AENJPLPP_02043	CDS	metE	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase	2.1.1.14	COG0620
AENJPLPP_02044	CDS		IS30 family transposase IS1252		COG2826
AENJPLPP_02045	CDS	glnR	HTH-type transcriptional regulator GlnR		COG0789
AENJPLPP_02046	CDS	glnA	Glutamine synthetase	6.3.1.2	
AENJPLPP_02047	CDS		hypothetical protein		
AENJPLPP_02048	CDS	pyrG	CTP synthase	6.3.4.2	COG0504
AENJPLPP_02049	CDS	fba	Fructose-bisphosphate aldolase	4.1.2.13	COG0191
AENJPLPP_02050	CDS	murA1_1	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	2.5.1.7	
AENJPLPP_02051	CDS	rho	Transcription termination factor Rho	3.6.4.-	COG1158
AENJPLPP_02052	CDS	rpmE2	50S ribosomal protein L31 type B		COG0254
AENJPLPP_02053	CDS	fruA_3	PTS system fructose-specific EIIABC component		COG1299
AENJPLPP_02054	CDS	fruA_4	PTS system fructose-specific EIIABC component		COG1299
AENJPLPP_02055	CDS	kbaY	D-tagatose-1,6-bisphosphate aldolase subunit KbaY	4.1.2.40	COG0191
AENJPLPP_02056	CDS	ydjF	putative HTH-type transcriptional regulator YdjF		COG1349
AENJPLPP_02057	CDS		hypothetical protein		
AENJPLPP_02058	CDS	yfcJ	putative MFS-type transporter YfcJ		
AENJPLPP_02059	CDS		hypothetical protein		
AENJPLPP_02060	CDS	larR	Lactate racemization regulatory protein		COG0664
AENJPLPP_02061	CDS		hypothetical protein		
AENJPLPP_02062	CDS		hypothetical protein		
AENJPLPP_02063	CDS		hypothetical protein		
AENJPLPP_02064	CDS		hypothetical protein		
AENJPLPP_02065	CDS		Nucleoid-associated protein		COG0718
AENJPLPP_02066	CDS	recR	Recombination protein RecR		COG0353
AENJPLPP_02067	CDS	tmk	Thymidylate kinase	2.7.4.9	COG0125
AENJPLPP_02068	CDS	darA	Cyclic di-AMP receptor A		COG3870
AENJPLPP_02069	CDS		hypothetical protein		
AENJPLPP_02070	CDS		hypothetical protein		
AENJPLPP_02071	CDS	yabA	Initiation-control protein YabA		COG4467
AENJPLPP_02072	CDS	rsmI	Ribosomal RNA small subunit methyltransferase I	2.1.1.198	
AENJPLPP_02073	CDS	dinB	DNA polymerase IV	2.7.7.7	COG0389
AENJPLPP_02074	CDS		hypothetical protein		
AENJPLPP_02075	CDS	nrdD	Anaerobic ribonucleoside-triphosphate reductase	1.1.98.6	COG1328
AENJPLPP_02076	CDS	bceA_2	Bacitracin export ATP-binding protein BceA		COG1136
AENJPLPP_02077	CDS	bceB_2	Bacitracin export permease protein BceB		COG0577
AENJPLPP_02078	CDS	dltA	D-alanine--D-alanyl carrier protein ligase	6.2.1.54	COG1020
AENJPLPP_02079	CDS		hypothetical protein		
AENJPLPP_02080	CDS	dltC	D-alanyl carrier protein		COG0236
AENJPLPP_02081	CDS	dltD	Protein DltD		COG3966
AENJPLPP_02082	CDS		hypothetical protein		
AENJPLPP_02083	CDS	ysdC	Putative aminopeptidase YsdC	3.4.11.-	COG1363
AENJPLPP_02084	CDS		hypothetical protein		
AENJPLPP_02085	CDS		putative protein		COG1234
AENJPLPP_02086	CDS	lplJ	Lipoate-protein ligase LplJ	6.3.1.20	COG0095
AENJPLPP_02087	CDS		hypothetical protein		
AENJPLPP_02088	CDS		hypothetical protein		
AENJPLPP_02089	CDS	trmR	tRNA 5-hydroxyuridine methyltransferase	2.1.1.-	COG4122
AENJPLPP_02091	CDS		hypothetical protein		
AENJPLPP_02092	CDS	dauA	C4-dicarboxylic acid transporter DauA		COG0659
AENJPLPP_02093	CDS	udg	Type-4 uracil-DNA glycosylase	3.2.2.27	COG1573
AENJPLPP_02094	CDS	rplU	50S ribosomal protein L21		COG0261
AENJPLPP_02095	CDS		hypothetical protein		
AENJPLPP_02096	CDS	rpmA	50S ribosomal protein L27		
AENJPLPP_02097	CDS	dgaR_2	Transcriptional regulatory protein DagR		
AENJPLPP_02098	CDS	manX_2	PTS system mannose-specific EIIAB component	2.7.1.191	COG2893
AENJPLPP_02099	CDS	manX_3	PTS system mannose-specific EIIAB component	2.7.1.191	
AENJPLPP_02100	CDS	sorA_1	PTS system sorbose-specific EIIC component		COG3715
AENJPLPP_02101	CDS	manZ_4	PTS system mannose-specific EIID component		COG3716
AENJPLPP_02102	CDS		hypothetical protein		
AENJPLPP_02103	CDS		hypothetical protein		
AENJPLPP_02104	CDS	ypdF	Aminopeptidase YpdF	3.4.11.-	COG0006
AENJPLPP_02105	CDS		putative protein		
AENJPLPP_02106	CDS	nusB	Transcription antitermination protein NusB		COG0781
AENJPLPP_02107	CDS	folD	Bifunctional protein FolD protein		COG0190
AENJPLPP_02108	CDS	xseA	Exodeoxyribonuclease 7 large subunit	3.1.11.6	COG1570
AENJPLPP_02109	CDS	xseB	Exodeoxyribonuclease 7 small subunit	3.1.11.6	
AENJPLPP_02110	CDS		Farnesyl diphosphate synthase	2.5.1.10	
AENJPLPP_02111	CDS	tlyA	Hemolysin A		COG1189
AENJPLPP_02112	CDS	argR_3	Arginine repressor		COG1438
AENJPLPP_02113	CDS	recN	DNA repair protein RecN		COG0497
AENJPLPP_02114	CDS		hypothetical protein		
AENJPLPP_02115	CDS		hypothetical protein		
AENJPLPP_02116	CDS		hypothetical protein		
AENJPLPP_02117	CDS	mraZ	Transcriptional regulator MraZ		
AENJPLPP_02118	CDS	rsmH	Ribosomal RNA small subunit methyltransferase H	2.1.1.199	
AENJPLPP_02119	CDS	ftsL	Cell division protein FtsL		
AENJPLPP_02120	CDS	pbpX_2	Penicillin-binding protein 2X		COG0768
AENJPLPP_02121	CDS	mraY	Phospho-N-acetylmuramoyl-pentapeptide-transferase	2.7.8.13	COG0472
AENJPLPP_02122	CDS	murD	UDP-N-acetylmuramoylalanine--D-glutamate ligase	6.3.2.9	
AENJPLPP_02123	CDS	murG	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	2.4.1.227	COG0707
AENJPLPP_02124	CDS	divIB	Cell division protein DivIB		
AENJPLPP_02125	CDS	ftsA	Cell division protein FtsA		COG0849
AENJPLPP_02126	CDS	ftsZ	Cell division protein FtsZ		COG0206
AENJPLPP_02127	CDS	yggS	Pyridoxal phosphate homeostasis protein		COG0325
AENJPLPP_02128	CDS	sepF	Cell division protein SepF		
AENJPLPP_02129	CDS		hypothetical protein		
AENJPLPP_02130	CDS	divIVA	Cell division protein DivIVA		COG3599
AENJPLPP_02131	CDS	ileS	Isoleucine--tRNA ligase	6.1.1.5	COG0060
AENJPLPP_02132	CDS	zwf	Glucose-6-phosphate 1-dehydrogenase	1.1.1.49	COG0364
AENJPLPP_02133	CDS	dtxR	Diphtheria toxin repressor		
AENJPLPP_02134	CDS		hypothetical protein		
AENJPLPP_02135	CDS	sfsA	Sugar fermentation stimulation protein A		COG1489
AENJPLPP_02136	CDS	iolU_2	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU	1.1.1.371	COG0673
AENJPLPP_02137	CDS	yfmL	putative ATP-dependent RNA helicase YfmL	3.6.4.13	COG0513
AENJPLPP_02138	CDS	dgaR_3	Transcriptional regulatory protein DagR		
AENJPLPP_02139	CDS	ptcB_1	PTS system galactose-specific EIIB component	2.7.1.204	COG1440
AENJPLPP_02140	CDS	licA_2	Lichenan-specific phosphotransferase enzyme IIA component		COG1447
AENJPLPP_02141	CDS	celB	PTS system cellobiose-specific EIIC component		COG1455
AENJPLPP_02142	CDS		hypothetical protein		
AENJPLPP_02143	CDS		hypothetical protein		
AENJPLPP_02144	CDS		hypothetical protein		
AENJPLPP_02145	CDS	eis_2	N-acetyltransferase Eis	2.3.1.-	
AENJPLPP_02146	CDS		hypothetical protein		
AENJPLPP_02148	CDS	xerC_9	Tyrosine recombinase XerC		
AENJPLPP_02149	CDS		hypothetical protein		
AENJPLPP_02150	CDS		hypothetical protein		
AENJPLPP_02151	CDS		hypothetical protein		
AENJPLPP_02152	CDS		hypothetical protein		
AENJPLPP_02153	CDS		hypothetical protein		
AENJPLPP_02154	CDS		hypothetical protein		
AENJPLPP_02155	CDS		hypothetical protein		
AENJPLPP_02156	CDS		hypothetical protein		
AENJPLPP_02157	CDS		hypothetical protein		
AENJPLPP_02158	CDS		hypothetical protein		
AENJPLPP_02159	CDS		hypothetical protein		
AENJPLPP_02160	CDS		hypothetical protein		
AENJPLPP_02161	CDS		hypothetical protein		
AENJPLPP_02162	CDS		hypothetical protein		
AENJPLPP_02163	CDS		hypothetical protein		
AENJPLPP_02164	CDS		hypothetical protein		
AENJPLPP_02165	CDS		hypothetical protein		
AENJPLPP_02166	CDS		hypothetical protein		
AENJPLPP_02167	CDS		hypothetical protein		
AENJPLPP_02168	CDS		hypothetical protein		
AENJPLPP_02169	CDS		hypothetical protein		
AENJPLPP_02170	CDS		hypothetical protein		
AENJPLPP_02171	CDS		hypothetical protein		
AENJPLPP_02172	CDS		hypothetical protein		
AENJPLPP_02173	CDS		hypothetical protein		
AENJPLPP_02174	CDS		hypothetical protein		
AENJPLPP_02175	CDS		hypothetical protein		
AENJPLPP_02176	CDS		hypothetical protein		
AENJPLPP_02177	CDS		hypothetical protein		
AENJPLPP_02178	CDS		hypothetical protein		
AENJPLPP_02179	CDS		hypothetical protein		
AENJPLPP_02180	CDS		hypothetical protein		
AENJPLPP_02181	CDS		hypothetical protein		
AENJPLPP_02182	CDS		hypothetical protein		
AENJPLPP_02183	CDS		hypothetical protein		
AENJPLPP_02184	CDS	clpP_1	ATP-dependent Clp protease proteolytic subunit	3.4.21.92	
AENJPLPP_02185	CDS		hypothetical protein		
AENJPLPP_02186	CDS		hypothetical protein		
AENJPLPP_02187	CDS		hypothetical protein		
AENJPLPP_02188	CDS		hypothetical protein		
AENJPLPP_02189	CDS		hypothetical protein		
AENJPLPP_02190	CDS		hypothetical protein		
AENJPLPP_02191	CDS		hypothetical protein		
AENJPLPP_02192	CDS		hypothetical protein		
AENJPLPP_02193	CDS	smc_3	Chromosome partition protein Smc		
AENJPLPP_02194	CDS		ISL3 family transposase ISEfa11		
AENJPLPP_02195	CDS		hypothetical protein		
AENJPLPP_02196	CDS		hypothetical protein		
AENJPLPP_02197	CDS		hypothetical protein		
AENJPLPP_02198	CDS		hypothetical protein		
AENJPLPP_02199	CDS		hypothetical protein		
AENJPLPP_02200	CDS		hypothetical protein		
AENJPLPP_02201	CDS		hypothetical protein		
AENJPLPP_02202	CDS		hypothetical protein		
AENJPLPP_02203	CDS		hypothetical protein		
AENJPLPP_02205	CDS		IS3 family transposase ISEfa8		
AENJPLPP_02206	CDS		IS3 family transposase ISEfa8		
AENJPLPP_02207	CDS		IS3 family transposase ISEnfa3		
AENJPLPP_02208	CDS		hypothetical protein		
AENJPLPP_02209	CDS		hypothetical protein		
AENJPLPP_02210	CDS		hypothetical protein		
AENJPLPP_02211	CDS		hypothetical protein		
AENJPLPP_02212	CDS		hypothetical protein		
AENJPLPP_02213	CDS		IS256 family transposase IS16		
AENJPLPP_02214	CDS		hypothetical protein		
AENJPLPP_02215	CDS	ccpB	Catabolite control protein B		
AENJPLPP_02216	CDS	mta	HTH-type transcriptional activator mta		COG0789
AENJPLPP_02217	CDS		hypothetical protein		
AENJPLPP_02218	CDS	pncB2	Nicotinate phosphoribosyltransferase pncB2	6.3.4.21	COG1488
AENJPLPP_02219	CDS	nadE	NH(3)-dependent NAD(+) synthetase	6.3.1.5	COG0171
AENJPLPP_02220	CDS		hypothetical protein		
AENJPLPP_02221	CDS	abfA_1	Intracellular exo-alpha-(1->5)-L-arabinofuranosidase	3.2.1.55	
AENJPLPP_02222	CDS	ugpB	sn-glycerol-3-phosphate-binding periplasmic protein UgpB		COG1653
AENJPLPP_02223	CDS	melD	Melibiose/raffinose/stachyose import permease protein MelD		COG1175
AENJPLPP_02224	CDS	araQ_5	L-arabinose transport system permease protein AraQ		COG0395
AENJPLPP_02225	CDS		hypothetical protein		
AENJPLPP_02226	CDS	abfA_2	Intracellular exo-alpha-(1->5)-L-arabinofuranosidase 1	3.2.1.55	COG3534
AENJPLPP_02227	CDS		Extracellular exo-alpha-(1->5)-L-arabinofuranosidase	3.2.1.55	COG3940
AENJPLPP_02228	CDS	araR_2	Arabinose metabolism transcriptional repressor		COG1609
AENJPLPP_02229	CDS	xylT	D-xylose transporter		
AENJPLPP_02230	CDS	xylB_3	Xylulose kinase	2.7.1.17	
AENJPLPP_02231	CDS	sgbE	L-ribulose-5-phosphate 4-epimerase SgbE	5.1.3.4	COG0235
AENJPLPP_02232	CDS	araA	L-arabinose isomerase	5.3.1.4	
AENJPLPP_02233	CDS	ghrB_2	Glyoxylate/hydroxypyruvate reductase B	1.1.1.81	
AENJPLPP_02234	CDS		hypothetical protein		
AENJPLPP_02235	CDS		hypothetical protein		
AENJPLPP_02236	CDS		hypothetical protein		
AENJPLPP_02237	CDS	pgl	6-phosphogluconolactonase	3.1.1.31	COG2706
AENJPLPP_02238	CDS		hypothetical protein		
AENJPLPP_02239	CDS		hypothetical protein		
AENJPLPP_02240	CDS	azoR	FMN-dependent NADH-azoreductase	1.7.1.17	COG1182
AENJPLPP_02241	CDS		hypothetical protein		
AENJPLPP_02242	CDS		hypothetical protein		
AENJPLPP_02243	CDS		putative ABC transporter ATP-binding protein		COG1132
AENJPLPP_02244	CDS		hypothetical protein		
AENJPLPP_02245	CDS		Fatty acid ABC transporter ATP-binding/permease protein	7.6.2.-	COG1132
AENJPLPP_02246	CDS	catE	Catechol-2,3-dioxygenase	1.13.11.2	COG2514
AENJPLPP_02247	CDS	amiE	N-acetylmuramyl-L-alanine amidase	3.5.1.28	
AENJPLPP_02248	CDS	gmuF	putative mannose-6-phosphate isomerase GmuF	5.3.1.8	COG1482
AENJPLPP_02249	CDS	mtlA	PTS system mannitol-specific EIICB component		COG2213
AENJPLPP_02250	CDS		hypothetical protein		
AENJPLPP_02251	CDS	mtlR	Transcriptional regulator MtlR		
AENJPLPP_02252	CDS	mtlF_1	Mannitol-specific phosphotransferase enzyme IIA component		COG2213
AENJPLPP_02253	CDS		hypothetical protein		
AENJPLPP_02254	CDS	natA_1	ABC transporter ATP-binding protein NatA	7.2.2.4	COG4555
AENJPLPP_02255	CDS		hypothetical protein		
AENJPLPP_02256	CDS	mtlF_2	Mannitol-specific phosphotransferase enzyme IIA component		COG2213
AENJPLPP_02257	CDS	mtlD	Mannitol-1-phosphate 5-dehydrogenase	1.1.1.17	COG0246
AENJPLPP_02258	CDS	gatD	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD	6.3.5.13	COG3442
AENJPLPP_02259	CDS	murT	Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT	6.3.5.13	COG0769
AENJPLPP_02260	CDS	ntpJ_1	Potassium/sodium uptake protein NtpJ		
AENJPLPP_02261	CDS	queH	Epoxyqueuosine reductase QueH	1.17.99.6	
AENJPLPP_02262	CDS		hypothetical protein		
AENJPLPP_02263	CDS		hypothetical protein		
AENJPLPP_02264	CDS		hypothetical protein		
AENJPLPP_02265	CDS	spsB	Signal peptidase IB	3.4.21.89	
AENJPLPP_02266	CDS	COQ5_2	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial	2.1.1.163	
AENJPLPP_02267	CDS		hypothetical protein		
AENJPLPP_02268	CDS		hypothetical protein		
AENJPLPP_02269	CDS	tdk	Thymidine kinase	2.7.1.21	
AENJPLPP_02270	CDS	prfA	Peptide chain release factor 1		COG0216
AENJPLPP_02271	CDS	prmC	Release factor glutamine methyltransferase	2.1.1.297	COG2890
AENJPLPP_02272	CDS	ywlC	Threonylcarbamoyl-AMP synthase	2.7.7.87	COG0009
AENJPLPP_02273	CDS		hypothetical protein		
AENJPLPP_02274	CDS	glyA	Serine hydroxymethyltransferase	2.1.2.1	
AENJPLPP_02275	CDS	nlhH	Carboxylesterase NlhH	3.1.1.1	COG0657
AENJPLPP_02276	CDS	upp	Uracil phosphoribosyltransferase	2.4.2.9	
AENJPLPP_02277	CDS		hypothetical protein		
AENJPLPP_02279	CDS		hypothetical protein		
AENJPLPP_02280	CDS		hypothetical protein		
AENJPLPP_02281	CDS		hypothetical protein		
AENJPLPP_02282	CDS	cna	Collagen adhesin		
AENJPLPP_02283	CDS	proX	Prolyl-tRNA editing protein ProX		COG3760
AENJPLPP_02284	CDS	yecS_2	L-cystine transport system permease protein YecS		COG0765
AENJPLPP_02285	CDS	glnQ_2	Glutamine transport ATP-binding protein GlnQ		COG1126
AENJPLPP_02286	CDS	fliY	L-cystine-binding protein FliY		COG0834
AENJPLPP_02287	CDS	bglC	Aryl-phospho-beta-D-glucosidase BglC	3.2.1.86	COG2723
AENJPLPP_02288	CDS	spoIIIE	DNA translocase SpoIIIE		COG1674
AENJPLPP_02289	CDS	rlmN	putative dual-specificity RNA methyltransferase RlmN	2.1.1.192	
AENJPLPP_02290	CDS		hypothetical protein		
AENJPLPP_02291	CDS		hypothetical protein		
AENJPLPP_02292	CDS	dppE	Dipeptide-binding protein DppE		COG4166
AENJPLPP_02293	CDS		hypothetical protein		
AENJPLPP_02294	CDS	oppB	Oligopeptide transport system permease protein OppB		COG0601
AENJPLPP_02295	CDS	dppC	Dipeptide transport system permease protein DppC		COG1173
AENJPLPP_02296	CDS	oppD_2	Oligopeptide transport ATP-binding protein OppD		COG0444
AENJPLPP_02297	CDS	oppF_2	Oligopeptide transport ATP-binding protein OppF		COG4608
AENJPLPP_02298	CDS		IS200/IS605 family transposase ISEfa4		
AENJPLPP_02299	CDS		hypothetical protein		
AENJPLPP_02300	CDS		hypothetical protein		
AENJPLPP_02301	CDS	metG	Methionine--tRNA ligase	6.1.1.10	
AENJPLPP_02302	CDS		hypothetical protein		
AENJPLPP_02303	CDS	steT_2	Serine/threonine exchanger SteT		COG0531
AENJPLPP_02304	CDS	dtd3	D-aminoacyl-tRNA deacylase	3.1.1.96	
AENJPLPP_02305	CDS	rnmV	Ribonuclease M5	3.1.26.8	COG1658
AENJPLPP_02306	CDS	rsmA	Ribosomal RNA small subunit methyltransferase A	2.1.1.182	COG0030
AENJPLPP_02307	CDS	niaX	Niacin transporter NiaX		
AENJPLPP_02308	CDS	msmX	Oligosaccharides import ATP-binding protein MsmX	7.5.2.-	COG3839
AENJPLPP_02309	CDS	mgsA	Methylglyoxal synthase	4.2.3.3	COG1803
AENJPLPP_02310	CDS	folT_2	Folate transporter FolT		
AENJPLPP_02311	CDS		putative ABC transporter ATP-binding protein		COG1132
AENJPLPP_02312	CDS		putative ABC transporter ATP-binding protein		COG1132
AENJPLPP_02313	CDS		hypothetical protein		
AENJPLPP_02314	CDS	dgaR_4	Transcriptional regulatory protein DagR		
AENJPLPP_02315	CDS	manX_4	PTS system mannose-specific EIIAB component	2.7.1.191	
AENJPLPP_02316	CDS		putative phosphotransferase enzyme IIB component	2.7.1.-	
AENJPLPP_02317	CDS	sorA_2	PTS system sorbose-specific EIIC component		COG3715
AENJPLPP_02318	CDS	manZ_5	PTS system mannose-specific EIID component		COG3716
AENJPLPP_02319	CDS	nodM	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	2.6.1.16	
AENJPLPP_02320	CDS	frlB_1	Fructosamine deglycase FrlB	3.5.-.-	COG2222
AENJPLPP_02321	CDS	gpsA_1	Glycerol-3-phosphate dehydrogenase [NAD(P)+]	1.1.1.94	COG0240
AENJPLPP_02322	CDS		IS110 family transposase ISSpn10		
AENJPLPP_02323	CDS	gtaB_1	UTP--glucose-1-phosphate uridylyltransferase	2.7.7.9	COG1210
AENJPLPP_02324	CDS		hypothetical protein		
AENJPLPP_02325	CDS		hypothetical protein		
AENJPLPP_02326	CDS		hypothetical protein		
AENJPLPP_02327	CDS	iadA	Isoaspartyl dipeptidase	3.4.19.-	
AENJPLPP_02328	CDS		hypothetical protein		
AENJPLPP_02329	CDS	lolD_2	Lipoprotein-releasing system ATP-binding protein LolD	3.6.3.-	COG1136
AENJPLPP_02330	CDS		hypothetical protein		
AENJPLPP_02331	CDS	rnj2	Ribonuclease J 2	3.1.-.-	
AENJPLPP_02332	CDS	ybaK_2	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK	4.2.-.-	COG2606
AENJPLPP_02333	CDS		hypothetical protein		
AENJPLPP_02334	CDS	IMPDH	Inosine-5'-monophosphate dehydrogenase	1.1.1.205	
AENJPLPP_02335	CDS	nrnA	putative bifunctional oligoribonuclease and PAP phosphatase NrnA	3.1.-.-	COG0618
AENJPLPP_02336	CDS		hypothetical protein		
AENJPLPP_02337	CDS		hypothetical protein		
AENJPLPP_02338	CDS		hypothetical protein		
AENJPLPP_02339	CDS		hypothetical protein		
AENJPLPP_02340	CDS	rsmF	Ribosomal RNA small subunit methyltransferase F	2.1.1.-	COG0144
AENJPLPP_02341	CDS		hypothetical protein		
AENJPLPP_02342	CDS	lrp	Leucine-rich protein		
AENJPLPP_02343	CDS	tadA_2	tRNA-specific adenosine deaminase	3.5.4.33	COG0590
AENJPLPP_02344	CDS		hypothetical protein		
AENJPLPP_02345	CDS		hypothetical protein		
AENJPLPP_02346	CDS		hypothetical protein		
